filename,species,has_owner,size
dog/dog313.jpg,dog,0,small
dog/dog314.jpg,dog,0,small
dog/dog315.jpg,dog,1,big
dog/dog316.jpg,dog,0,medium
dog/dog317.jpg,dog,0,big
dog/dog318.jpg,dog,0,small
dog/dog319.jpg,dog,1,medium
dog/dog320.jpg,dog,1,small
dog/dog321.jpg,dog,1,small
dog/dog322.jpg,dog,1,small
dog/dog323.jpg,dog,1,medium
dog/dog324.jpg,dog,0,small
dog/dog325.jpg,dog,0,small
dog/dog326.jpg,dog,1,medium
dog/dog327.jpg,dog,1,small
dog/dog328.jpg,dog,1,big
dog/dog329.jpg,dog,0,big
dog/dog330.jpg,dog,0,medium
dog/dog331.jpg,dog,1,small
dog/dog332.jpg,dog,0,small
dog/dog333.jpg,dog,1,big
dog/dog334.jpg,dog,0,big
dog/dog335.jpg,dog,1,medium
dog/dog336.jpg,dog,0,medium
dog/dog337.jpg,dog,0,small
dog/dog338.jpg,dog,0,small
dog/dog339.jpg,dog,0,small
dog/dog340.jpg,dog,0,big
dog/dog341.jpg,dog,1,small
dog/dog342.jpg,dog,0,small
dog/dog343.jpg,dog,1,small
dog/dog344.jpg,dog,1,big
dog/dog345.jpg,dog,0,medium
dog/dog346.jpg,dog,1,small
dog/dog347.jpg,dog,0,small
dog/dog348.jpg,dog,1,small
dog/dog349.jpg,dog,0,small
dog/dog350.jpg,dog,0,medium
dog/dog351.jpg,dog,1,small
dog/dog352.jpg,dog,0,small
dog/dog353.jpg,dog,0,small
dog/dog354.jpg,dog,1,medium
dog/dog355.jpg,dog,0,small
dog/dog356.jpg,dog,0,big
dog/dog357.jpg,dog,0,medium
dog/dog358.jpg,dog,0,medium
dog/dog359.jpg,dog,1,medium
dog/dog360.jpg,dog,0,small
dog/dog361.jpg,dog,0,medium
dog/dog362.jpg,dog,0,small
dog/dog363.jpg,dog,0,small
dog/dog364.jpg,dog,1,small
dog/dog365.jpg,dog,0,small
dog/dog366.jpg,dog,1,medium
dog/dog367.jpg,dog,1,medium
dog/dog368.jpg,dog,0,medium
dog/dog369.jpg,dog,0,medium
dog/dog370.jpg,dog,0,medium
dog/dog371.jpg,dog,1,medium
dog/dog372.jpg,dog,0,small
dog/dog373.jpg,dog,0,small
dog/dog374.jpg,dog,0,small
dog/dog375.jpg,dog,0,small
dog/dog376.jpg,dog,0,small
dog/dog377.jpg,dog,0,small
dog/dog378.jpg,dog,0,big
dog/dog379.jpg,dog,0,small
dog/dog380.jpg,dog,1,small
dog/dog381.jpg,dog,1,small
dog/dog382.jpg,dog,1,medium
dog/dog383.jpg,dog,0,medium
dog/dog384.jpg,dog,0,medium
dog/dog385.jpg,dog,1,big
dog/dog386.jpg,dog,0,medium
dog/dog387.jpg,dog,0,small
dog/dog388.jpg,dog,1,big
dog/dog389.jpg,dog,1,medium
dog/dog390.jpg,dog,0,small
dog/dog391.jpg,dog,1,medium
dog/dog392.jpg,dog,1,big
dog/dog393.jpg,dog,1,medium
dog/dog394.jpg,dog,0,small
dog/dog395.jpg,dog,0,small
dog/dog396.jpg,dog,1,small
dog/dog397.jpg,dog,0,medium
dog/dog398.jpg,dog,0,small
dog/dog399.jpg,dog,1,small
dog/dog400.jpg,dog,1,small
dog/dog401.jpg,dog,1,small
dog/dog402.jpg,dog,0,medium
dog/dog403.jpg,dog,0,medium
dog/dog404.jpg,dog,1,medium
dog/dog405.jpg,dog,0,small
dog/dog406.jpg,dog,0,small
dog/dog407.jpg,dog,0,small
dog/dog408.jpg,dog,0,small
dog/dog409.jpg,dog,0,small
dog/dog410.jpg,dog,0,small
dog/dog411.jpg,dog,1,big
dog/dog412.jpg,dog,0,medium
dog/dog413.jpg,dog,1,medium
dog/dog414.jpg,dog,0,small
dog/dog415.jpg,dog,0,medium
dog/dog416.jpg,dog,0,medium
dog/dog417.jpg,dog,1,big
dog/dog418.jpg,dog,1,medium
dog/dog419.jpg,dog,0,medium
dog/dog420.jpg,dog,1,medium
dog/dog421.jpg,dog,1,small
dog/dog422.jpg,dog,0,small
dog/dog423.jpg,dog,1,medium
dog/dog424.jpg,dog,1,big
dog/dog425.jpg,dog,0,small
dog/dog426.jpg,dog,1,small
dog/dog427.jpg,dog,0,medium
dog/dog428.jpg,dog,0,medium
dog/dog429.jpg,dog,0,small
dog/dog430.jpg,dog,0,small
dog/dog431.jpg,dog,0,medium
dog/dog432.jpg,dog,0,medium
dog/dog433.jpg,dog,1,small
dog/dog434.jpg,dog,0,small
dog/dog435.jpg,dog,1,small
dog/dog436.jpg,dog,0,small
dog/dog437.jpg,dog,1,small
dog/dog438.jpg,dog,1,medium
dog/dog439.jpg,dog,0,medium
dog/dog440.jpg,dog,1,small
dog/dog441.jpg,dog,0,big
dog/dog442.jpg,dog,0,small
dog/dog443.jpg,dog,1,big
dog/dog444.jpg,dog,1,medium
dog/dog445.jpg,dog,0,big
dog/dog446.jpg,dog,1,small
dog/dog447.jpg,dog,0,medium
dog/dog448.jpg,dog,1,small
dog/dog449.jpg,dog,1,medium
dog/dog450.jpg,dog,0,small
dog/dog451.jpg,dog,0,big
dog/dog452.jpg,dog,1,medium
dog/dog453.jpg,dog,1,big
dog/dog454.jpg,dog,1,medium
dog/dog455.jpg,dog,1,small
dog/dog456.jpg,dog,1,small
dog/dog457.jpg,dog,1,small
dog/dog458.jpg,dog,0,medium
dog/dog459.jpg,dog,1,medium
dog/dog460.jpg,dog,1,small
dog/dog461.jpg,dog,1,big
dog/dog462.jpg,dog,0,small
dog/dog463.jpg,dog,0,small
dog/dog464.jpg,dog,1,small
dog/dog465.jpg,dog,1,small
dog/dog466.jpg,dog,0,small
dog/dog467.jpg,dog,1,small
dog/dog468.jpg,dog,1,medium
dog/dog469.jpg,dog,0,big
dog/dog470.jpg,dog,0,small
dog/dog471.jpg,dog,0,small
dog/dog472.jpg,dog,0,small
dog/dog473.jpg,dog,0,small
dog/dog474.jpg,dog,0,medium
dog/dog475.jpg,dog,0,big
dog/dog476.jpg,dog,1,medium
dog/dog477.jpg,dog,1,big
dog/dog478.jpg,dog,1,small
dog/dog479.jpg,dog,1,medium
dog/dog480.jpg,dog,0,medium
dog/dog481.jpg,dog,0,small
dog/dog482.jpg,dog,0,big
dog/dog483.jpg,dog,0,small
dog/dog484.jpg,dog,1,big
dog/dog485.jpg,dog,0,small
dog/dog486.jpg,dog,0,small
dog/dog487.jpg,dog,1,small
dog/dog488.jpg,dog,0,small
dog/dog489.jpg,dog,0,medium
dog/dog490.jpg,dog,0,big
dog/dog491.jpg,dog,0,small
dog/dog492.jpg,dog,0,small
dog/dog493.jpg,dog,0,small
dog/dog494.jpg,dog,0,small
dog/dog495.jpg,dog,0,big
dog/dog496.jpg,dog,0,small
dog/dog497.jpg,dog,0,small
dog/dog498.jpg,dog,0,big
dog/dog499.jpg,dog,1,medium
dog/dog500.jpg,dog,0,medium
dog/dog501.jpg,dog,1,small
dog/dog502.jpg,dog,1,medium
dog/dog503.jpg,dog,1,small
dog/dog504.jpg,dog,0,medium
dog/dog505.jpg,dog,0,medium
dog/dog506.jpg,dog,0,small
dog/dog507.jpg,dog,0,big
dog/dog508.jpg,dog,1,medium
dog/dog509.jpg,dog,1,medium
dog/dog510.jpg,dog,0,medium
dog/dog511.jpg,dog,0,small
dog/dog512.jpg,dog,0,small
dog/dog513.jpg,dog,0,small
dog/dog514.jpg,dog,1,small
dog/dog515.jpg,dog,0,big
dog/dog516.jpg,dog,1,big
dog/dog517.jpg,dog,0,small
dog/dog518.jpg,dog,0,small
dog/dog519.jpg,dog,1,small
dog/dog520.jpg,dog,0,small
dog/dog521.jpg,dog,0,small
dog/dog522.jpg,dog,0,medium
dog/dog523.jpg,dog,0,medium
dog/dog524.jpg,dog,1,small
dog/dog525.jpg,dog,1,medium
dog/dog526.jpg,dog,0,medium
dog/dog527.jpg,dog,0,small
dog/dog528.jpg,dog,1,big
dog/dog529.jpg,dog,0,medium
dog/dog530.jpg,dog,1,small
dog/dog531.jpg,dog,0,medium
dog/dog532.jpg,dog,1,small
dog/dog533.jpg,dog,0,small
dog/dog534.jpg,dog,0,medium
dog/dog535.jpg,dog,0,medium
dog/dog536.jpg,dog,0,medium
dog/dog537.jpg,dog,0,small
dog/dog538.jpg,dog,0,small
dog/dog539.jpg,dog,0,small
dog/dog540.jpg,dog,0,small
dog/dog541.jpg,dog,0,small
dog/dog542.jpg,dog,1,medium
dog/dog543.jpg,dog,0,medium
dog/dog544.jpg,dog,0,medium
dog/dog545.jpg,dog,0,medium
dog/dog546.jpg,dog,0,small
dog/dog547.jpg,dog,0,medium
dog/dog548.jpg,dog,1,big
